id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
31638,0.004734,udp,-,CON,4,4,568,320,1478.664917,31,29,719898.5625,405576.6563,0,0,1.213667,1.065333,1.708607,1.497416,0,0,0,0,0.0,0.0,0.0,142,80,0,0,7,0,4,1,1,3,0,0,0,3,3,0,Normal,0
25923,0.001003,udp,dns,CON,2,2,146,178,2991.027057,31,29,582253.25,709870.4375,0,0,0.01,0.011,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,6,1,1,1,0,0,0,3,2,0,Normal,0
100348,17.997883,tcp,-,FIN,24,22,1270,4248,2.500294,62,252,541.397034,1802.434204,6,8,782.510429,854.640548,88545.1098,91330.95527,255,135496767,1594485308,255,0.126061,0.050424,0.075637,53,193,0,0,4,1,1,1,1,1,0,0,0,3,1,0,Exploits,1
34264,0.064183,tcp,-,FIN,46,48,2854,30622,1448.981891,31,29,348004.9375,3737438.5,7,17,1.419178,1.353787,0.0,77.337703,255,2714530911,591081905,255,0.000709,0.000551,0.000158,62,638,0,0,11,0,1,1,1,1,0,0,0,4,5,0,Normal,0
77846,0.303437,tcp,-,FIN,10,6,2100,268,49.433656,254,252,49829.125,5905.674316,2,1,31.596333,47.732199,1651.421116,68.597398,255,77295813,945950582,255,0.100471,0.064767,0.035704,210,45,0,0,10,1,2,2,1,10,0,0,0,2,10,0,Normal,0
81395,0.677945,tcp,-,FIN,10,6,818,268,22.125688,254,252,8696.870117,2643.282227,2,1,70.659222,101.516,3738.403068,152.955781,255,425873963,4182594533,255,0.241701,0.170361,0.07134,82,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Normal,0
73359,2.650994,tcp,-,FIN,10,8,784,354,6.412689,254,252,2130.521484,935.498108,2,1,286.340444,356.542281,19586.29475,752.059625,255,3474170811,430263117,255,0.256838,0.155197,0.101641,78,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Normal,0
47274,8e-06,udp,dns,INT,2,0,162,0,125000.0003,254,0,81000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,81,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
58162,0.716315,tcp,-,FIN,12,8,1258,732,26.524645,254,252,12888.18555,7158.861816,3,2,63.226635,97.307289,4208.037308,183.769234,255,1545889521,1819491368,255,0.072459,0.035155,0.037304,105,92,0,0,4,1,9,1,1,4,0,0,0,1,4,0,Fuzzers,1
43986,1.742983,tcp,-,FIN,12,10,1106,838,12.04831,254,252,4654.090332,3465.323486,3,2,156.276813,186.854562,10006.22999,398.466187,255,2700583798,4154139295,255,0.167655,0.061283,0.106372,92,84,0,0,1,1,2,1,1,1,0,0,0,1,2,0,Normal,0
25980,2.752183,tcp,-,FIN,224,438,12934,548216,240.172986,31,29,37430.65234,1589908.875,21,197,12.340215,6.296689,4088.199918,2921.895951,255,467118964,511203035,255,0.000654,0.000529,0.000125,58,1252,0,0,9,0,3,2,1,4,0,0,0,2,11,0,Normal,0
57426,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,1,1,3,0,0,0,2,2,0,Fuzzers,1
69214,1e-06,tcp,-,REQ,2,0,90,0,1000000.003,254,0,360000000.0,0.0,1,0,0.001,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,4,1,1,9,0,0,0,5,9,0,Normal,0
50346,1.024819,tcp,http,FIN,10,10,820,1148,18.539859,62,252,5761.01709,8071.668945,2,2,113.868778,102.325336,7824.926265,164.719641,255,1972365114,2488109846,255,0.132106,0.07321,0.058896,82,115,1,182,2,1,1,1,1,2,0,0,4,1,2,0,Analysis,1
106885,0.739325,tcp,ftp-data,FIN,8,8,364,910,20.288777,62,252,3451.797363,8624.083008,1,2,105.617855,94.141,6645.907499,181.249609,255,450366255,4197566346,255,0.141049,0.067234,0.073815,46,114,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits,1
39667,0.000997,udp,dns,CON,2,2,146,178,3009.027007,31,29,585757.25,714142.4375,0,0,0.004,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,2,1,1,0,0,0,6,4,0,Normal,0
6150,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,Exploits,1
64525,9e-06,udp,snmp,INT,2,0,136,0,111111.1072,254,0,60444444.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
12742,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,40,40,25,40,0,0,0,40,40,0,Generic,1
137942,0.652382,tcp,-,FIN,10,6,874,268,22.992663,254,252,9650.787109,2746.856934,2,1,66.484556,104.583,3899.920624,162.28225,255,3943871582,238959595,255,0.205096,0.129463,0.075633,87,45,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
54407,1.611081,tcp,-,FIN,160,26,199639,1128,114.829732,254,252,985137.3125,5387.687012,77,1,9.970862,61.383,1085.053656,76.969539,255,2670956776,4240922217,255,0.14271,0.076502,0.066208,1248,43,0,0,8,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
59295,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,11,12,0,DoS,1
76602,0.857538,tcp,http,FIN,10,8,1026,354,19.824195,254,252,8620.026367,2892.000244,2,1,95.282,113.79657,5136.056637,170.544297,255,2693078632,383048551,255,0.149785,0.06021,0.089575,103,44,1,0,1,1,1,1,1,1,0,0,1,3,1,0,Exploits,1
116466,0.629447,tcp,-,FIN,10,8,564,354,27.007835,254,252,6456.460938,3939.966553,2,1,69.483778,88.869711,5441.526047,139.485906,255,1962087091,2452205972,255,0.052007,0.00735,0.044657,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
26336,0.380577,tcp,-,FIN,28,30,4480,3080,149.772583,31,29,90809.48438,62599.68359,7,7,14.083,13.103552,749.411534,18.647176,255,2602562320,2639625958,255,0.000709,0.00057,0.000139,160,103,0,0,10,0,4,1,1,3,0,0,0,3,11,0,Normal,0
7430,0.07601,tcp,-,FIN,90,92,5174,83812,2381.265507,31,29,538560.6875,8725273.0,7,39,0.860261,0.84709,56.00016,55.453648,255,383372945,2533275167,255,0.000756,0.00061,0.000146,57,911,0,0,11,0,3,1,1,3,0,0,0,5,14,0,Normal,0
12945,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,18,18,18,43,0,0,0,18,43,0,Generic,1
54905,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,2,2,2,2,0,0,0,8,9,0,Generic,1
15838,0.039921,tcp,-,FIN,90,92,5174,83812,4533.954492,31,29,1025425.188,16613010.0,7,39,0.460628,0.431758,23.333397,22.715815,255,1129582186,3279480580,255,0.000735,0.000601,0.000134,57,911,0,0,6,0,1,1,1,1,0,0,0,4,8,0,Normal,0
3888,0.001045,udp,dns,CON,2,2,130,162,2870.813285,31,29,497607.625,620095.6875,0,0,0.008,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,2,2,2,3,0,0,0,2,5,0,Normal,0
55267,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,3,0,0,0,2,3,0,DoS,1
19243,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,16,16,8,27,0,0,0,16,27,0,Generic,1
29741,0.016379,tcp,-,FIN,38,38,2438,16290,4579.033956,31,29,1159533.5,7747481.0,7,12,0.431892,0.425784,32.14893,0.902282,255,2624765915,2625101326,255,0.000737,0.000615,0.000122,64,429,0,0,5,0,3,1,1,1,0,0,0,3,4,0,Normal,0
17528,0.044891,tcp,-,FIN,84,86,4862,75600,3764.674451,31,29,856296.375,13315988.0,7,36,0.543293,0.528012,0.0,29.552592,255,10178414,15716919,255,0.000684,0.000535,0.000149,58,879,0,0,4,0,4,1,1,2,0,0,0,2,5,0,Normal,0
72941,0.772365,tcp,-,FIN,10,8,558,354,22.01032,254,252,5209.972168,3210.917236,2,1,82.637889,100.92043,6017.196962,149.408266,255,1254795322,281617855,255,0.108756,0.065913,0.042843,56,44,0,0,9,1,2,1,1,8,0,0,0,1,9,0,Fuzzers,1
24709,0.272022,tcp,-,FIN,24,26,4064,2872,180.132483,31,29,114549.5547,81228.71875,7,7,11.812,10.85908,805.518415,21.722479,255,3456821253,1314574128,255,0.000693,0.000538,0.000155,169,110,0,0,10,0,4,1,1,4,0,0,0,5,5,0,Normal,0
55934,7e-06,snp,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,1,1,1,1,0,0,0,5,9,0,Fuzzers,1
57952,3e-06,rsvp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Analysis,1
71027,1.1e-05,udp,-,INT,2,0,1888,0,90909.0902,254,0,686545472.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,944,0,0,0,1,2,1,1,1,1,0,0,0,3,1,0,Normal,0
22478,1.006429,tcp,http,FIN,12,18,1580,10168,28.814751,31,29,11517.95117,76341.20313,3,5,91.46273,59.173294,9530.063623,7677.586149,255,3021775306,3026911077,255,0.000604,0.00048,0.000124,132,565,1,3924,1,0,4,1,1,3,0,0,1,5,1,0,Normal,0
148744,0.235662,tcp,http,FIN,10,6,1252,268,63.650483,254,252,38258.18359,7604.11084,2,1,22.802,42.677801,1235.048081,64.383539,255,511764399,4189446841,255,0.039847,0.022268,0.017579,125,45,1,0,2,1,1,1,1,2,0,0,1,2,2,0,Exploits,1
118210,0.381846,tcp,http,FIN,12,26,970,30256,96.8977,62,252,18646.25977,609523.1875,2,11,34.713272,12.13716,1802.663998,1337.730069,255,1432579674,12809998,255,0.050363,0.03009,0.020273,81,1164,1,14336,2,1,2,1,1,2,0,0,1,2,2,0,Exploits,1
84112,1.071476,tcp,http,FIN,12,14,1326,6594,23.332301,62,252,9079.064453,45716.37891,3,5,97.406908,62.206231,5444.403199,4564.773563,255,2396490443,1986322896,255,0.356899,0.237484,0.119415,111,471,1,1247,3,1,1,2,1,1,0,0,1,2,1,0,Exploits,1
20828,4.635214,tcp,-,FIN,432,858,24328,1094788,278.088572,31,29,41891.48828,1887314.0,38,390,10.829229,5.408114,4554.434014,3217.889018,255,3240549233,3245592558,255,0.000565,0.000455,0.00011,56,1276,0,0,7,0,5,1,1,6,0,0,0,1,9,0,Normal,0
25530,0.050165,tcp,-,FIN,60,62,3614,49342,2412.040204,31,29,566769.625,7741971.5,7,24,0.842525,0.811574,51.473239,50.873774,255,890641267,890991836,255,0.000909,0.000648,0.000261,60,796,0,0,4,0,5,1,1,1,0,0,0,4,2,0,Normal,0
113679,0.721911,tcp,http,FIN,10,16,808,11294,34.630307,62,252,8067.476074,117344.1016,2,5,80.212333,42.114532,5028.504403,3304.930745,255,4237098644,2540750528,255,0.148653,0.074467,0.074186,81,706,1,5086,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
65598,8e-06,udp,-,INT,2,0,1064,0,125000.0003,254,0,532000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,3,2,1,1,1,1,0,0,0,2,2,0,Fuzzers,1
73902,0.865386,tcp,-,FIN,10,8,596,354,19.644413,254,252,4964.258789,2865.773193,2,1,96.046111,114.75057,5406.307541,246.914531,255,4084850620,1803824920,255,0.140656,0.062124,0.078532,60,44,0,0,11,1,3,1,1,10,0,0,0,4,10,0,Normal,0
107674,1.783467,tcp,pop3,FIN,50,226,2250,272136,154.194045,62,252,9890.84668,1215304.75,7,111,36.397286,7.834556,1911.878946,846.482699,255,2002324038,3830349293,255,0.045823,0.019896,0.025927,45,1204,0,0,1,1,1,1,1,2,0,0,0,1,1,0,DoS,1
39089,0.067959,tcp,-,FIN,52,54,3182,39076,1545.049149,31,29,367397.9688,4514839.5,7,20,1.326176,1.271151,80.332071,78.469912,255,2084688167,2084982507,255,0.000713,0.000579,0.000134,61,724,0,0,9,0,6,1,1,2,0,0,0,4,3,0,Normal,0
170393,2.036065,tcp,pop3,FIN,22,24,1056,4134,22.101454,62,252,3960.580566,15567.28223,7,9,96.955476,84.727434,5340.796017,4931.687576,255,2710545951,2200263549,255,0.138299,0.057623,0.080676,48,172,0,0,1,1,1,1,1,1,0,0,0,13,1,0,Exploits,1
36361,0.307525,tcp,-,FIN,16,18,1540,1644,107.308346,31,29,37564.42578,40399.96484,4,4,20.4802,18.062059,1460.523114,32.424494,255,3228528952,3287010528,255,0.000591,0.000469,0.000122,96,91,0,0,9,0,7,5,1,5,0,0,0,9,7,0,Normal,0
66017,0.890052,tcp,http,FIN,10,8,802,1084,19.100007,62,252,6489.508301,8529.838867,2,2,98.777667,122.293859,5221.434078,209.366437,255,3903141888,3984634905,255,0.100718,0.033987,0.066731,80,136,1,140,3,1,13,2,1,2,0,0,1,2,2,0,Normal,0
48212,1e-05,udp,-,INT,2,0,78,0,100000.0025,254,0,31200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,13,2,3,3,2,3,0,0,0,5,7,0,Fuzzers,1
10289,0.004783,udp,-,CON,4,4,568,312,1463.516662,31,29,712523.5625,391386.1563,0,0,1.289667,0.991667,1.81538,1.391822,0,0,0,0,0.0,0.0,0.0,142,78,0,0,7,0,5,1,1,3,0,0,0,4,7,0,Normal,0
36316,0.093271,tcp,-,FIN,66,68,3926,57474,1425.952299,31,29,331678.6563,4857158.0,7,27,1.430092,1.379896,0.0,82.729283,255,106879761,121882125,255,0.000932,0.000815,0.000117,59,845,0,0,2,0,2,1,1,2,0,0,0,3,2,0,Normal,0
79981,0.361699,tcp,http,FIN,10,6,822,268,41.470949,254,252,16367.20117,4954.395996,2,1,39.396667,61.763602,2573.958202,111.332227,255,989385371,867482484,255,0.107542,0.052872,0.05467,82,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
26693,0.001125,udp,dns,CON,2,2,130,162,2666.666781,31,29,462222.25,576000.0,0,0,0.007,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,5,3,2,2,0,0,0,12,4,0,Normal,0
114431,1.058856,tcp,ftp,FIN,20,22,1104,1646,38.721034,62,252,7925.534668,11876.96875,7,9,55.729262,50.017859,2967.025334,2673.992703,255,4021122247,3158028558,255,0.053007,0.007768,0.045239,55,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
59970,0.985678,tcp,-,FIN,10,8,564,354,17.247011,254,252,4123.050293,2516.034668,2,1,107.931444,135.646578,7122.012202,205.625937,255,1046376976,794783289,255,0.089997,0.036141,0.053856,56,44,0,0,1,1,1,1,1,1,0,0,0,26,1,0,Reconnaissance,1
78508,1.078413,tcp,-,FIN,10,8,564,354,15.763905,254,252,3768.500488,2299.675537,2,1,116.257778,134.421,7429.425378,193.900703,255,1359599792,1400344741,255,0.189972,0.137456,0.052516,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
107023,0.720828,tcp,http,FIN,10,12,792,7506,29.133164,62,252,7913.12207,76367.73438,2,4,80.092,60.105088,4422.412165,0.0,255,197375272,438013655,255,0.114986,0.058998,0.055988,79,626,1,3244,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1
26561,0.00174,udp,-,CON,4,4,520,304,4022.988557,31,29,1793103.5,1048275.875,0,0,0.441667,0.216667,0.618247,0.300056,0,0,0,0,0.0,0.0,0.0,130,76,0,0,13,0,4,1,1,3,0,0,0,3,7,0,Normal,0
46784,0.592408,tcp,-,FIN,10,6,534,268,25.320387,254,252,6495.523438,3024.942383,2,1,58.773889,100.307797,3088.566171,151.112453,255,1685256504,4185114325,255,0.148881,0.09086,0.058021,53,45,0,0,8,1,1,1,1,4,0,0,0,1,4,0,Normal,0
40550,0.997055,tcp,-,FIN,14,10,774,556,23.067935,254,252,5768.989746,4019.838379,4,3,76.696536,102.769336,4019.925707,126.997414,255,1162814499,1645804087,255,0.146782,0.071454,0.075328,55,56,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
22389,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,37,37,15,37,0,0,0,37,37,0,Generic,1
23490,0.005986,tcp,-,FIN,18,18,4096,2456,5846.976331,31,29,5170732.0,3100568.0,7,7,0.333176,0.323118,16.935146,0.409144,255,1958971523,1962145503,255,0.000618,0.000486,0.000132,228,136,0,0,11,0,8,1,1,3,0,0,0,5,10,0,Normal,0
134459,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,20,20,10,20,0,0,0,21,20,0,Generic,1
77703,0.697016,tcp,-,FIN,30,12,22302,642,58.822179,254,252,247443.3906,6760.246582,12,3,23.228587,57.77709,1669.866965,82.640508,255,4228082654,129394798,255,0.131221,0.06146,0.069761,743,54,0,0,4,1,2,2,1,4,0,0,0,2,4,0,Normal,0
43631,1.937164,tcp,http,FIN,10,10,824,1154,9.808153,62,252,3064.273438,4290.808594,2,2,215.240444,201.153109,13443.50269,318.884344,255,3775178572,3609098104,255,0.185826,0.125991,0.059835,82,115,1,175,4,1,3,3,3,3,0,0,9,3,3,0,Normal,0
23866,0.007614,tcp,-,FIN,22,24,2054,2478,5910.165664,31,29,2060415.125,2495403.25,6,6,0.382316,0.304,23.829671,18.121005,255,2354418982,2354733944,255,0.000739,0.000612,0.000127,93,103,0,0,12,0,3,2,1,2,0,0,0,8,8,0,Normal,0
83636,0.61177,tcp,ftp,FIN,14,12,2302,786,40.865033,254,252,27958.2207,9428.379883,4,4,45.071462,53.458637,3087.249593,99.049805,255,2710296395,2164266065,255,0.073159,0.02372,0.049439,164,66,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
71004,5e-06,ipip,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0,Analysis,1
32413,1.031976,tcp,http,FIN,14,18,1684,10168,30.039459,31,29,12124.31348,74451.34375,3,5,79.355305,60.675118,8823.806471,7730.412489,255,2446580245,2451765199,255,0.00061,0.000495,0.000115,120,565,1,3924,2,0,3,1,1,3,0,0,1,4,3,0,Normal,0
145391,3e-06,l2tp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,DoS,1
27944,1.008401,tcp,http,FIN,14,18,1684,10168,30.741738,31,29,12407.76172,76191.90625,3,5,77.541459,59.288354,8769.635075,7682.556391,255,772663426,2919868575,255,0.000621,0.000495,0.000126,120,565,1,3924,1,0,4,1,1,1,0,0,1,5,2,0,Normal,0
42222,1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,23,2,7,7,1,22,0,0,0,7,22,0,Normal,0
15353,0.00103,udp,dns,CON,2,2,130,162,2912.621237,31,29,504854.3438,629126.1875,0,0,0.009,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,6,1,1,1,0,0,0,1,2,0,Normal,0
118189,2.933159,tcp,http,FIN,26,112,1472,136507,46.70732,62,252,3862.047607,368991.9063,2,53,117.326358,25.33873,7145.112063,3723.247782,255,123285793,3995799876,255,0.160567,0.088697,0.07187,57,1219,1,65737,1,1,1,1,1,2,0,0,1,1,1,0,Exploits,1
56230,9e-06,ib,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Exploits,1
37519,1.068832,tcp,-,FIN,122,126,7820,15306,231.093372,31,29,58052.15234,113656.7734,30,32,8.76657,8.615306,607.14049,596.088973,255,472043704,473096657,255,0.000659,0.00053,0.000129,64,121,0,0,3,0,5,1,1,1,0,0,0,2,5,0,Normal,0
66638,1.253021,tcp,ftp,FIN,64,20,68216,1026,66.239911,254,252,428730.25,6224.955566,29,4,19.452255,62.749367,1777.041414,78.909625,255,2300721538,2939089549,255,0.142859,0.06078,0.082079,1066,51,0,0,3,1,1,1,1,3,1,1,0,1,3,0,Normal,0
78051,0.468139,tcp,-,FIN,10,6,548,268,32.041766,254,252,8441.9375,3827.922852,2,1,47.645222,78.292797,2383.032478,105.776578,255,3007778325,2023772410,255,0.139768,0.076674,0.063094,55,45,0,0,6,1,1,1,1,6,0,0,0,1,6,0,Normal,0
129555,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0,Generic,1
83066,21.031204,ospf,-,REQ,16,0,1728,0,0.713226,254,0,616.227173,0.0,0,0,1513.8025,0.0,1604.459625,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,4,1,0,Reconnaissance,1
56808,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,26,4,0,DoS,1
63700,31.48525,tcp,-,FIN,20,12,1068,536,0.984588,254,252,257.898529,125.010918,6,1,1655.704053,2856.35825,221495.475,8777.095,255,2681429971,2278841086,255,0.159124,0.06531,0.093814,53,45,0,0,5,1,4,3,2,5,0,0,0,3,4,0,Fuzzers,1
7669,1.008359,tcp,http,FIN,14,18,1684,10168,30.74302,31,29,12408.2793,76195.08594,3,5,77.539462,59.284882,8766.03153,7675.481791,255,327754967,328772956,255,0.00065,0.000512,0.000138,120,565,1,3924,1,0,4,1,1,2,0,0,1,3,5,0,Normal,0
129018,0.613976,tcp,-,FIN,60,14,68199,612,118.897155,254,252,873819.1875,7413.970703,27,1,10.406373,43.234691,1112.426415,57.868574,255,2560794399,2715019646,255,0.097128,0.051209,0.045919,1137,44,1,0,1,1,4,3,2,4,0,0,4,3,1,0,Fuzzers,1
49687,0.736318,tcp,dns,FIN,10,8,510,2628,23.087851,254,252,4986.975586,24989.20313,2,2,81.813111,94.441141,4372.000826,169.507563,255,2644200966,1665044876,255,0.121642,0.049346,0.072296,51,329,0,0,2,1,2,1,1,2,0,0,0,3,2,0,Generic,1
37666,0.041647,tcp,-,FIN,54,54,3286,39076,2569.212769,31,29,619684.5,7367253.5,7,20,0.794385,0.774849,60.07712,1.672972,255,3256773489,1111670064,255,0.000684,0.000571,0.000113,61,724,0,0,6,0,2,1,1,2,0,0,0,3,3,0,Normal,0
2992,0.018521,tcp,-,FIN,16,18,1540,1644,1781.761273,31,29,623724.4375,670806.125,4,4,1.2126,1.059647,74.216021,2.309489,255,1517429804,3666804713,255,0.000631,0.000504,0.000127,96,91,0,0,7,0,3,6,1,3,0,0,0,8,11,0,Normal,0
78579,50.857742,udp,dns,CON,2,800,120,60800,15.749814,62,252,9.438091,9551.977539,0,0,0.005,62.643152,0.0,416.552406,0,0,0,0,0.0,0.0,0.0,60,76,0,0,1,3,1,1,1,1,0,0,0,2,1,0,Exploits,1
72387,0.552182,tcp,-,FIN,10,6,584,268,27.164956,254,252,7620.675293,3245.306641,2,1,58.908333,93.461398,2861.686405,128.876844,255,1804958854,3347949412,255,0.149169,0.084867,0.064302,58,45,0,0,7,1,1,1,1,7,0,0,0,2,7,0,Normal,0
60387,0.544216,tcp,-,FIN,12,6,5002,268,31.237598,254,252,67414.41406,3292.810303,2,0,2565.820583,5137.4805,276235.0348,11277.68,255,2150648439,2036117686,255,0.116818,0.072724,0.044094,417,45,0,0,3,1,2,2,2,3,0,0,0,2,3,0,Fuzzers,1
139843,2.733822,tcp,http,FIN,28,112,1594,140239,50.844567,62,252,4500.658691,406718.5,2,54,101.252669,23.910802,5271.975703,3184.269139,255,2558062074,3193983380,255,0.199097,0.078908,0.120189,57,1252,1,67584,1,1,2,1,1,1,0,0,1,1,1,0,Exploits,1
58647,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,3,3,3,3,0,0,0,3,14,0,Generic,1
105658,0.535911,tcp,ftp,FIN,14,14,698,914,50.381498,62,252,9688.175781,12673.74609,4,5,41.223923,38.825617,2057.341041,50.107098,255,1122473181,2036752299,255,0.063677,0.016208,0.047469,50,65,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
95030,1.994334,tcp,ftp,FIN,22,22,1174,1644,21.561083,62,252,4496.739258,6297.841797,7,9,94.923045,92.266856,5464.154915,6859.854892,255,1274905063,3342967254,255,0.110714,0.056722,0.053992,53,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
29301,0.009904,tcp,-,FIN,36,38,2334,16290,7370.759306,31,29,1833602.625,12812601.0,7,12,0.273371,0.250514,16.607196,15.610504,255,405642757,405953989,255,0.000806,0.000625,0.000181,65,429,0,0,9,0,1,1,1,1,0,0,0,3,6,0,Normal,0
87894,7e-06,udp,-,INT,2,0,1802,0,142857.1409,254,0,1029714240.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,901,0,0,0,3,2,1,1,1,3,0,0,0,1,4,0,Normal,0
